Book Title,Authors,Chapter Title,Date of Highlight,Book URL,Chapter URL,Highlight URL,Highlight,Personal Note
Head First Go,Jay McGavren,13. sharing work: Goroutines and Channels,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch13.html,https://learning.oreilly.com/a/head-first-go/33230347/,"In Go, concurrent tasks are called goroutines. Other programming languages have a similar concept called threads, but goroutines require less computer memory than threads, and less time to start up and stop, meaning you can run more goroutines at once.",
Head First Go,Jay McGavren,12. back on your feet: Recovering from Failure,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch12.html,https://learning.oreilly.com/a/head-first-go/33223002/,"Most programs should panic only in the event of an unanticipated error. You should think about all possible errors your program might encounter (such as missing files or badly formatted data), and handle those using error values instead.",
Head First Go,Jay McGavren,11. what can you do?: Interfaces,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch11.html,https://learning.oreilly.com/a/head-first-go/33219111/,"Type assertions return a second bool value that indicates whether the assertion was successful.
car, ok := vehicle.(Car)",
Head First Go,Jay McGavren,11. what can you do?: Interfaces,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch11.html,https://learning.oreilly.com/a/head-first-go/33219054/,"The type interface{} is known as the empty interface, and it’s used to accept values of any type. The empty interface doesn’t have any methods that are required to satisfy it, and so every type satisfies it.",
Head First Go,Jay McGavren,11. what can you do?: Interfaces,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch11.html,https://learning.oreilly.com/a/head-first-go/33218895/,But type conversions aren’t meant for use with interface types,
Head First Go,Jay McGavren,11. what can you do?: Interfaces,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch11.html,https://learning.oreilly.com/a/head-first-go/33218849/,"In our main package, we declare a Player interface. (We could define it in the gadget package instead, but defining the interface in the same package where we use it gives us more flexibility.)",
Head First Go,Jay McGavren,11. what can you do?: Interfaces,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch11.html,https://learning.oreilly.com/a/head-first-go/33218759/,"A concrete type specifies not only what its values can do (what methods you can call on them), but also what they are: they specify the underlying type that holds the value’s data.",
Head First Go,Jay McGavren,10. keep it to yourself: Encapsulation and Embedding,2019-11-10,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch10.html,https://learning.oreilly.com/a/head-first-go/33218462/,"Method promotion allows you to easily use one type’s methods as if they belonged to another. You can use this to compose types that combine the methods of several other types. This can help you keep your code clean, without sacrificing convenience!",
Head First Go,Jay McGavren,9. you’re my type: Defined Types,2019-11-05,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch09.html,https://learning.oreilly.com/a/head-first-go/33015285/,A defined type can be used in operations together with literal values:,
Head First Go,Jay McGavren,9. you’re my type: Defined Types,2019-11-05,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch09.html,https://learning.oreilly.com/a/head-first-go/33015280/,"But defined types cannot be used in operations together with values of a different type, even if the other type has the same underlying type.",
Head First Go,Jay McGavren,8. building storage: Structs,2019-11-05,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch08.html,https://learning.oreilly.com/a/head-first-go/32999731/,"Having to write (*pointer).myField all the time would get tedious quickly, though. For this reason, the dot operator lets you access fields via pointers to structs, just as you can access fields directly from struct values. You can leave off the parentheses and the * operator.",
Head First Go,Jay McGavren,6. appending issue: Slices,2019-11-05,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch06.html,https://learning.oreilly.com/a/head-first-go/32994182/,"A slice’s underlying array can’t grow in size. If there isn’t room in the array to add elements, all its elements will be copied to a new, larger array, and the slice will be updated to refer to this new array.",
Head First Go,Jay McGavren,6. appending issue: Slices,2019-11-05,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch06.html,https://learning.oreilly.com/a/head-first-go/32993262/,"Unlike with array variables, declaring a slice variable doesn’t automatically create a slice. For that, you can call the built-in make function.",
Head First Go,Jay McGavren,6. appending issue: Slices,2019-11-05,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch06.html,https://learning.oreilly.com/a/head-first-go/32993255/,"This is just like the syntax for declaring an array variable, except that you don’t specify the size.",
Head First Go,Jay McGavren,3. call me: Functions,2019-11-04,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch03.html,https://learning.oreilly.com/a/head-first-go/32949739/,"Values that represent the address of a variable are known as pointers, because they point to the location where the variable can be found.",
Head First Go,Jay McGavren,3. call me: Functions,2019-11-04,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch03.html,https://learning.oreilly.com/a/head-first-go/32944490/,The letter following the percent sign indicates which verb to use. The most common verbs are:,
Head First Go,Jay McGavren,2. which code runs next?: Conditionals and Loops,2019-10-30,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch02.html,https://learning.oreilly.com/a/head-first-go/32751667/,"Whereas the functions we saw earlier belonged to a package, the methods belong to an individual value",like static method and instance method in Java
Head First Go,Jay McGavren,1. let’s get going: Syntax Basics,2019-10-29,https://learning.oreilly.com/library/view/head-first-go/9781491969540/,https://learning.oreilly.com/library/view/head-first-go/9781491969540/ch01.html,https://learning.oreilly.com/a/head-first-go/32722532/,The solution is to use conversions,explicit convert to show your intention
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,10. Deployments,2019-10-16,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch10.html,https://learning.oreilly.com/a/kubernetes-up-and/32200516/,The Deployment object exists to manage the release of new versions.,
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,9. ReplicaSets,2019-10-16,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch09.html,https://learning.oreilly.com/a/kubernetes-up-and/32198760/,"The ReplicaSet controller will notice that a Pod is missing and create a new copy, but because the Pod is still running it is available to developers for interactive debugging, which is significantly more valuable than debugging from
logs.",
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,9. ReplicaSets,2019-10-16,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch09.html,https://learning.oreilly.com/a/kubernetes-up-and/32198638/,ReplicaSets use label queries to identify the set of Pods they should be managing.  They then use the exact same Pod API that you used directly in Chapter 5 to create the Pods that they are managing. This notion of “coming in the front door” is another central design concept in Kubernetes.,
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,9. ReplicaSets,2019-10-16,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch09.html,https://learning.oreilly.com/a/kubernetes-up-and/32198426/,The actual act of managing the replicated Pods is an example of a reconciliation loop. Such loops are fundamental to most of the design and implementation of Kubernetes.,
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,9. ReplicaSets,2019-10-16,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch09.html,https://learning.oreilly.com/a/kubernetes-up-and/32198389/,"A ReplicaSet acts as a cluster-wide Pod manager, ensuring that the right types and number of Pods are running at all times.",
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,7. Service Discovery,2019-10-16,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch07.html,https://learning.oreilly.com/a/kubernetes-up-and/32198127/,"Once your application can dynamically find services and react to the dynamic placement of those applications, you are free to stop worrying about where things are running and when they move.","when you add more worker nodes, service will automatically add those nodes' endpoints to clusterIP."
"Kubernetes: Up and Running, 2nd Edition",Brendan Burns...,7. Service Discovery,2019-10-16,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/,https://learning.oreilly.com/library/view/kubernetes-up-and/9781492046523/ch07.html,https://learning.oreilly.com/a/kubernetes-up-and/32197712/,that service is assigned a new type of virtual IP called a cluster IP.  This is a special IP address the system will load-balance across all of the Pods that are identified by the selector.,
"Docker: Up & Running, 2nd Edition",Sean P. Kane...,6. Exploring Docker,2020-02-11,https://learning.oreilly.com/library/view/docker-up/9781492036722/,https://learning.oreilly.com/library/view/docker-up/9781492036722/ch06.html,https://learning.oreilly.com/a/docker-up/38079771/,"One great feature of docker stats is that it can show not just one container, but all of them in a single summary. That can be pretty revealing, even on boxes where you think you know what they are doing.",
"Docker: Up & Running, 2nd Edition",Sean P. Kane...,6. Exploring Docker,2020-02-11,https://learning.oreilly.com/library/view/docker-up/9781492036722/,https://learning.oreilly.com/library/view/docker-up/9781492036722/ch06.html,https://learning.oreilly.com/a/docker-up/38079772/,"If you are running Docker in development, this is probably the only logging strategy you’ll use there.",
"Docker: Up & Running, 2nd Edition",Sean P. Kane...,6. Exploring Docker,2020-02-11,https://learning.oreilly.com/library/view/docker-up/9781492036722/,https://learning.oreilly.com/library/view/docker-up/9781492036722/ch06.html,https://learning.oreilly.com/a/docker-up/38079773/,"Since Docker containers are Linux namespaces, there is both a Docker-native way to get into a container (docker exec), and a more Linux-native way to do it, called nsenter.",
"Docker: Up & Running, 2nd Edition",Sean P. Kane...,Foreword,2020-02-11,https://learning.oreilly.com/library/view/docker-up/9781492036722/,https://learning.oreilly.com/library/view/docker-up/9781492036722/foreword01.html,https://learning.oreilly.com/a/docker-up/38073255/,"In this book, pay particular attention to Chapter 4, which covers container images, including the most important piece of your project: the Dockerfile. This file, along with other images you may download directly from an image registry, will serve as the basis for your application.",
